#START7777
# YYMMDDHHMI   STN IW IR IX CH VV CA  WD   WS    TA    TD    HM     PA     PS PT     PR     RN RH WC WP CD CL CM CT  S19    TM    Tm  S33  S34  S35  S36  S37  S28  S29
#        UTC    ID -- -- -- -- --  8 deg  m/s     C     C     %    hPa    hPa --    hPa     mm 6h -- --  8 -- -- -- ----     C     C ---- ---- ---- ---- ---- ---- ----
202511091200  1416  1  9  6 -9 -9 -9  -9 -9.0  10.8   9.9  94.2  -99.0  -99.0 -1  -99.0    4.0  1 -9 -9 -9 -9 -9 -9 -999  10.8  10.6 -999 -999 -999 0005 -999 -999 -999
202511091200  1419  1  9  6 -9 -9 -9 240  1.0   9.4   9.4 -99.0  -99.0  -99.0 -1  -99.0    4.0  1 -9 -9 -9 -9 -9 -9 -999   9.5   9.3 -999 -999 -999 9965 -999 -999 0710
202511091200  1422  1  9  6 -9 -9 -9  20  1.0  10.4  10.0  97.4  -99.0  -99.0 -1  -99.0    5.0  1 -9 -9 -9 -9 -9 -9 -999  10.6  10.2 -999 -999 -999 0015 -999 -999 0710
202511091200  1424  1  9  6 -9 -9 -9  -9 -9.0   8.6   8.5  99.3 1013.1 1013.4  7    0.2    0.7  1 -9 -9 -9 -9 -9 -9 -999   8.9   8.5 -999 -999 -999 9925 -999 -999 -999
202511091200  1425  1  9  6 -9 -9 -9 360  0.0   9.2   9.1  99.3 1005.5 1013.5  8    0.4    1.0  1 -9 -9 -9 -9 -9 -9 -999   9.2   8.7 -999 -999 -999 9915 -999 -999 0710
202511091200  1427  1  9  6 -9 -9 -9 200  3.0  11.1  11.1 -99.0 1011.6 1013.2  8    0.3    0.7  1 -9 -9 -9 -9 -9 -9 -999  11.2  10.4 -999 -999 -999 9945 -999 -999 0710
202511091200  1430  1  9  6 -9 -9 -9  -9 -9.0  10.1   9.8  98.0  -99.0  -99.0 -1  -99.0    1.0  1 -9 -9 -9 -9 -9 -9 -999  10.1   9.4 -999 -999 -999 9965 -999 -999 -999
202511091200  1431  1  9  6 -9 -9 -9 220  1.0   7.0   6.7  98.0  947.6 1013.3  7    0.2    0.4  1 -9 -9 -9 -9 -9 -9 -999   7.1   6.7 -999 -999 -999 9925 -999 -999 0710
202511091200  1434  1  1  6 -9 -9 -9 140  0.0   5.4   5.4 -99.0  917.0 1012.8  7    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.4   4.4 -999 -999 -999 -999 -999 -999 0710
202511091200  1436  1  4  1  3 97  8 190  8.0  10.8  10.8 -99.0  -99.0  -99.0 -1  -99.0  -99.0  0 10 52  8  6 -9 -9 -999  10.8  10.5 -999 -999 -999 -999 -999 -999 0710
202511091200  1441  1  9  6 -9 -9 -9 290  0.0   5.8   4.7  92.6  915.3 1011.9  8    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.9   5.6 -999 -999 -999 0005 -999 -999 0710
202511091200  1442  1  9  6 -9 -9 -9 360  2.0   6.1   4.9  92.0  988.7 1014.4  8    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   6.1   5.8 -999 -999 -999 0005 -999 -999 0710
202511091200  1447  1  9  6 -9 -9 -9 270  0.0   5.0   5.0 -99.0  946.5 1013.3  8    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.0   4.3 -999 -999 -999 0005 -999 -999 0710
202511091200  1448  1  4  6 -9 -9 -9 250  3.0   9.9   9.5  97.3 1013.2 1014.2  8    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999   9.9   8.9 -999 -999 -999 -999 -999 -999 0710
202511091200  1450  1  9  6 -9 -9 -9  20  0.0   5.3   3.3  86.9  899.4 1012.3  7    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   7.1   5.0 -999 -999 -999 0005 -999 -999 0710
202511091200  1452  1  9  6 -9 -9 -9   0  0.0   8.7   8.1  96.0 1011.9 1014.0  8    0.4    0.5  1 -9 -9 -9 -9 -9 -9 -999   8.7   8.4 -999 -999 5300 0005 -999 -999 0710
202511091200  1455  1  9  6 -9 -9 -9 330  1.0   5.2   4.3  93.9  983.0 1014.0  8    0.6  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.2   5.0 -999 -999 -999 0005 -999 -999 0710
202511091200  1460  1  4  6 -9 -9 -9 350  2.0   6.4 -99.0 -99.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999   6.5   6.2 -999 -999 -999 -999 -999 -999 0710
202511091200  1462  1  9  6 -9 -9 -9 320  2.0   5.2   4.6  95.9  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.3   5.0 -999 -999 -999 0005 -999 -999 0710
202511091200  1465  1  9  6 -9 -9 -9 230  2.0   9.4   9.0  97.3 1011.8 1013.6  8    0.5  -99.0  1 -9 -9 -9 -9 -9 -9 -999   9.5   9.2 -999 -999 -999 0005 -999 -999 0710
202511091200  1467  1  4  6 -9 -9 -9 210  2.0   9.1   7.7  90.9 1013.3 1013.9  8    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999   9.2   8.8 -999 -999 -999 -999 -999 -999 0710
202511091200  1468  1  1  6 -9 -9 -9 250  1.0   5.2   2.7  83.9  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.3   5.1 -999 -999 -999 -999 -999 -999 0710
202511091200  1469  1  9  6 -9 -9 -9 320  1.0   3.4   3.3  99.3  996.8 1014.1  8    0.6  -99.0  1 -9 -9 -9 -9 -9 -9 -999   3.4   3.2 -999 -999 -999 0005 -999 -999 0710
202511091200  1470  1  9  6 -9 -9 -9  50  1.0   4.1   3.1  93.2 1002.4 1013.9  7    0.8  -99.0  1 -9 -9 -9 -9 -9 -9 -999   4.2   3.9 -999 -999 -999 0005 -999 -999 0710
202511091200  1471  1  9  6 -9 -9 -9 320  1.0   5.7   3.0  82.8  979.8 1013.2  7    1.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   6.0   4.4 -999 -999 -999 0005 -999 -999 0710
202511091200  1473  1  4  1  5 60  8 190  1.0   2.7   2.7 -99.0  992.7 1014.1  7    0.5  -99.0  0  3 42  5  7  2 -9 -999   2.7   2.4 -999 -999 -999 -999 -999 -999 0710
202511091200  1476  1  9  6 -9 -9 -9 270  0.0   7.9   6.0  87.8 1013.4 1014.0  8    0.4  -99.0  1 -9 -9 -9 -9 -9 -9 -999   7.9   7.5 -999 -999 -999 0005 -999 -999 0710
202511091200  1477  1  9  6 -9 -9 -9  50  1.0   3.4   2.8  95.8  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   3.6   3.1 -999 -999 -999 0005 -999 -999 0710
202511091200  1480  1  9  6 -9 -9 -9 240  1.0   4.4   2.9  90.0  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   4.5   4.3 -999 -999 -999 0005 -999 -999 0710
202511091200  1481  1  9  6 -9 -9 -9 340  0.0   7.8   6.1  89.0 1010.6 1013.8  8    0.5  -99.0  1 -9 -9 -9 -9 -9 -9 -999   7.8   7.5 -999 -999 -999 0005 -999 -999 0710
202511091200  1482  1  4  6 -9 -9 -9 250  1.0   8.2   6.8  90.9 1012.4 1013.3  8    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 1200   8.2   8.0 -999 -999 -999 -999 -999 -999 0710
202511091200  1483  1  4  6 -9 -9 -9 220  2.0   6.6   6.6 -99.0 1003.0 1013.7  8    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999   6.7   6.2 -999 -999 -999 -999 -999 -999 0710
202511091200  1484  1  1  6 -9 -9 -9 320  2.0   4.7   3.2  90.0  998.1 1013.7  7    0.1  -99.0  1 -9 -9 -9 -9 -9 -9 -999   5.1   4.7 -999 -999 -999 -999 -999 -999 0710
202511091200  1488  1  9  6 -9 -9 -9   0  0.0   4.2   2.9  91.2  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   4.2   3.9 -999 -999 -999 0005 -999 -999 0710
202511091200  1490  1  9  6 -9 -9 -9  90  1.0   3.5   3.5 -99.0  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   4.7   3.4 -999 -999 -999 0005 -999 -999 0710
202511091200  1492  1  9  1  1 80  8  50  1.0   4.9   3.1  88.1 1001.5 1013.4  7    0.5  -99.0  1  3 22  8  6 -9 -9 -999   5.0   4.6 -999 -999 -999 0005 -999 -999 0710
202511091200  1493  1  9  6 -9 -9 -9 300  1.0   8.0   5.8  86.0  -99.0  -99.0 -1  -99.0  -99.0  1 -9 -9 -9 -9 -9 -9 -999   8.1   7.8 -999 -999 -999 0005 -999 -999 0710
202511091200  1494  1  9  7  2 75  8 350  1.0   6.7   5.4  91.4 1007.4 1013.9  7    0.3  -99.0  1  0 -9 -9 -9 -9 -9 -999   6.8   6.5 -999 -999 -999 0005 -999 -999 0710
202511091200  1495  1  9  6 -9 -9 -9 310  2.0   7.9   6.5  90.9 1012.4 1013.7  8    0.3  -99.0  1 -9 -9 -9 -9 -9 -9 -999   7.9   7.7 -999 -999 -999 0005 -999 -999 0710
202511091200  2701  1  4  6 -9 -9 -9 290 18.0  -6.7  -7.3  95.5  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1020
202511091200  2702  1  2  7  6 70  3 260  6.0  -0.9  -3.5  82.5  -99.0  -99.0 -1  -99.0  -99.0  0 71 -9  3 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1009
202511091200  2704  1  2  6 -9 -9 -9  -9 -9.0   7.2   6.4  94.6  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2705  1  4  6 -9 -9 -9 260 17.0  -6.4  -7.5  91.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1020
202511091200  2706  1  2  6 -9 -9 -9  -9 -9.0   7.6   6.0  89.6  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2710  1  2  6 -9 -9 -9  -9 -9.0   3.1   1.7  90.5  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2714  1  2  7  4 84  1 310  3.0  -0.1  -1.9  87.6  995.1 1009.4  2    1.7  -99.0  0  0 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1004
202511091200  2717  1  2  7  9 70  0 260  5.0  -4.6  -5.6  92.7  -99.0  -99.0 -1  -99.0  -99.0  0  0 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1008
202511091200  2719  1  2  6 -9 -9 -9 250  8.0  -4.3  -6.9  82.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1012
202511091200  2721  1  4  7  5 84  6 360  8.0   4.0  -0.5  72.4 1010.5 1011.5 -1  -99.0  -99.0  0  0 -9  6 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1010
202511091200  2722  1  2  6 -9 -9 -9  -9 -9.0  -4.2  -6.0  87.2  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2725  1  4  6 -9 -9 -9 300  2.0   2.4   1.5  93.8  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1004
202511091200  2726  1  2  7  9 84  0 290  7.0  -3.0  -4.8  87.4  956.2 1002.8  4    0.0  -99.0  0  0 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1010
202511091200  2727  1  4  6 -9 -9 -9 310  3.0   7.0   7.0 -99.0 1000.8 1010.8  5    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1004
202511091200  2732  1  4  6 -9 -9 -9 320  4.0   4.2   2.3  87.4  998.0 1008.3  3    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1009
202511091200  2733  1  4  6 -9 -9 -9 260  5.0   6.9   5.0  87.7 1004.1 1009.9  7    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 -999 -999 -999 1007
202511091200  2734  1  2  6 -9 -9 -9 260  3.0   6.7   6.0  95.3  999.2 1008.5  7    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1006
202511091200  2735  1  4  6 -9 -9 -9 340  4.0   3.5   3.5 -99.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1007
202511091200  2736  1  4  6 -9 -9 -9 290  3.0   6.4   5.2  92.0  995.4 1009.0  5    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1006
202511091200  2737  1  2  6 -9 -9 -9  -9 -9.0   2.0   0.8  91.7 1000.1 1010.6  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2738  1  2  7  4 84  7 310  3.0   1.9   0.2  88.5  990.9 1010.0  3    1.1  -99.0  0  0 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2739  1  2  7  4 84  7 310  5.0   0.5  -1.6  85.8  987.7 1007.8  2    1.7  -99.0  0 24 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5303 0005 -999 -999 1009
202511091200  2741  1  2  7  3 64  8 230  3.0   5.7   5.3  97.3 1010.6 1012.2  7    0.4  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1004
202511091200  2743  1  4  6 -9 -9 -9 250  6.0   7.9   5.7  86.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1008
202511091200  2745  1  2  6 -9 -9 -9 260  4.0  -5.0  -6.9  86.5  975.9 1002.9 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1007
202511091200  2746  1  4  6 -9 -9 -9 280  6.0   8.5   6.4  86.6 1008.8 1012.2  7    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1008
202511091200  2747  1  4  6 -9 -9 -9 280  3.0   7.8   5.8  87.2 1011.3 1012.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1004
202511091200  2750  1  2  6 -9 -9 -9  -9 -9.0   8.4   5.9  84.3 1011.8 1012.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2751  1  4  7  2 80  8 270  6.0   7.4   6.7  95.3 1010.6 1011.2  4    0.0  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1007
202511091200  2753  1  2  7  1 34  8 250  2.0   6.4   6.2  98.6  995.6 1010.9 -1  -99.0  -99.0  0 81 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 9925 -999 -999 1004
202511091200  2754  1  2  7  4 73  8 280  3.0   7.4   6.6  94.7 1000.3 1010.7  7    0.2  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2755  1  2  7  4 84  7 340  4.0   2.4   0.8  89.2 1000.9 1010.6  2    1.4  -99.0  0  0 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1006
202511091200  2756  1  2  6 -9 -9 -9  -9 -9.0   7.2   6.2  93.4  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 9915 -999 -999 -999
202511091200  2758  1  4  6 -9 -9 -9 230  1.0   7.2   6.4  94.6 1006.6 1011.6 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1002
202511091200  2759  1  2  7  4 81  7 240  2.0   7.2   5.6  89.6 1008.5 1011.4  7    0.3  -99.0  0  0 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1004
202511091200  2761  1  4  7  3 84  8 250  8.0   7.2   6.0  92.1 1008.3 1011.8  4    0.1  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1009
202511091200  2763  1  2  7  2 35  8  -9 -9.0   6.7   6.3  97.3 1000.5 1010.9  2    0.2  -99.0  0 81 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2765  1  4  6 -9 -9 -9 300  4.0   7.2   5.8  90.8  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1006
202511091200  2767  1  2  6 -9 -9 -9  -9 -9.0   6.7   5.5  92.0  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2768  1  2  7  3 62  8  -9 -9.0   6.9   5.9  93.3  -99.0  -99.0 -1  -99.0  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2769  1  2  7  2 28  8  10  4.0   2.9   2.6  97.9 1000.0 1011.9 -1  -99.0  -99.0  0 51 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 9945 -999 -999 1006
202511091200  2770  1  2  7  2 57  8  -9 -9.0   6.0   5.3  95.3  991.4 1010.4  0    0.3  -99.0  0 21 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 9915 -999 -999 -999
202511091200  2771  1  2  6  3 -9  8  -9 -9.0   6.2   6.1  99.3  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2772  1  4  6 -9 -9 -9 280  7.0   6.7   5.1  89.5  998.5 1008.3  5    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1009
202511091200  2773  1  2  7  4 80  8 250  2.0   7.3   5.4  87.7 1010.8 1012.0  7    0.3  -99.0  0 80 85  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 0005 -999 -999 1003
202511091200  2778  1  2  7  4 83  8  -9 -9.0   6.9   5.4  90.2  998.4 1008.1  5    0.3  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2780  1  4  6 -9 -9 -9  10  4.0   4.6   0.9  76.9 1011.6 1012.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 -999 -999 -999 1007
202511091200  2781  1  4  6 -9 -9 -9  20  8.0   5.0  -0.4  68.0 1011.8 1012.3  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1010
202511091200  2787  1  2  7  4 70  8  -9 -9.0   1.8   1.4  97.2  989.6 1010.8 -1  -99.0  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2788  1  2  6 -9 -9 -9 290  5.0   3.2   1.0  85.5  997.6 1008.9  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1007
202511091200  2789  1  2  7  4 70  7 320  2.0   1.3   0.3  93.0  987.5 1008.0 -1  -99.0  -99.0  0 21 -9  3 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2790  1  4  7  3 70  8 240  3.0   7.0   5.2  88.3 1009.2 1012.1 -1  -99.0  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1005
202511091200  2791  1  2  6 -9 -9 -9 290  3.0   2.9   2.7  98.6  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2793  1  4  6 -9 -9 -9 290  7.0   6.0   4.2  88.2  997.6 1007.4  3    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1009
202511091200  2794  1  4  6 -9 -9 -9 280  6.0   7.8   5.9  87.8  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1007
202511091200  2795  1  4  7  4 70  8 260  6.0   7.5   5.4  86.5 1011.2 1012.0 -1  -99.0  -99.0  0  0 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 -999 -999 -999 1008
202511091200  2796  1  2  6 -9 -9 -9 280  4.0   3.6   1.9  88.6  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1008
202511091200  2797  1  4  6 -9 -9 -9  -9 -9.0   0.8  -0.7  89.7  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202511091200  2798  1  2  7  4 66  6  -9 -9.0   1.2  -0.1  91.0  -99.0  -99.0 -1  -99.0  -99.0  0 81 -9  6 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2799  1  2  7  4 56  7 290  3.0   0.3  -0.7  93.0  981.7 1006.2 -1  -99.0  -99.0  0 71 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1006
202511091200  2800  1  4  6 -9 -9 -9 350  8.0   2.4  -5.9  54.2 1007.7 1010.5  2    2.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1010
202511091200  2801  1  2  7  4 69  1 310 11.0  -1.4  -5.3  74.7  944.7 1003.9 -1  -99.0  -99.0  0 85 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 9915 -999 -999 1015
202511091200  2803  1  2  6 -9 -9 -9 310  2.0   0.1  -3.0  79.6 1004.1 1010.3  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5310 0005 -999 -999 1003
202511091200  2804  1  2  7  4 70  5 290  3.0  -2.5  -4.6  85.5  -99.0  -99.0 -1  -99.0  -99.0  0  0 -9  5 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1006
202511091200  2805  1  2  7  4 69  8 150  1.0  -0.6  -1.3  95.0  980.5  993.9 -1  -99.0  -99.0  0 85 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 5300 9975 -999 -999 1003
202511091200  2807  1  4  7  9 89  0 260  8.0  -1.8  -6.4  70.8  980.1  998.5 -1  -99.0  -99.0  0  0 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1011
202511091200  2811  1  2  6 -9 -9 -9  -9 -9.0  -2.8  -5.7  80.4  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2812  1  2  6  9 -9  0 260  3.0  -3.1  -6.1  79.7  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2813  1  2  6  9 -9  0 250  3.0  -3.5  -5.5  86.0  993.4 1007.0 -1  -99.0  -99.0  0 -9 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1004
202511091200  2814  1  2  7  9 70  0 270  4.0  -4.6  -6.7  85.2  979.2 1005.7 -1  -99.0  -99.0  0  0 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1007
202511091200  2815  1  2  6 -9 -9 -9  -9 -9.0  -4.7  -6.4  87.9  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2816  1  2  7  9 70  0 280  3.0  -4.2  -6.1  86.6  970.1 1001.2 -1  -99.0  -99.0  0  0 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1006
202511091200  2819  1  2  6 -9 -9 -9  -9 -9.0  -5.9  -7.2  90.5  -99.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2820  1  4  6 -9 -9 -9 280 15.0  -6.6  -7.0  97.0  910.5 1003.8  7    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1016
202511091200  2821  1  4  6 -9 -9 -9 280 12.0  -5.7  -6.3  95.5  934.4 1003.8 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 1014
202511091200  2823  1  2  7 -9 70 -9 230  4.0  -4.5  -5.9  89.9  974.7 1005.1 -1  -99.0  -99.0  0  0 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1005
202511091200  2824  1  2  6  9 -9  0 260  7.0  -3.4  -5.6  84.7  960.3 1003.7  4    0.0  -99.0  0 -9 -9  0 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1012
202511091200  2825  1  2  6 -9 -9 -9 270  4.0   0.9  -1.6  83.3  987.5  990.5  6    3.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 1008
202511091200  2828  1  2  6 -9 -9 -9  -9 -9.0   7.2   7.0  98.6 1011.2 1011.9  7    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
202511091200  2829  1  2  7  2 57  8  -9 -9.0   6.9   6.3  96.0 1000.7 1011.5  7    0.3  -99.0  0 81 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 0005 -999 -999 -999
